-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2019 through 12/31/2020 
Location: Latitude  38.8762   Longitude -77.028 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 83.32 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -99 
Parameter(s): 
WS2M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 2 Meters (m/s) 
WS2M MERRA2 1/2x1/2 Wind Speed at 2 Meters (m/s) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
T2MWET MERRA2 1/2x1/2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
WS2M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 2 Meters (m/s) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (MJ/m^2/day) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
WS2M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 2 Meters (m/s) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,WS2M_RANGE,T2M_MIN,WS2M,WS10M_RANGE,T2M,T2MDEW,T2MWET,T2M_MAX,WS2M_MIN,ALLSKY_SFC_SW_DWN,T2M_RANGE,PS,WS2M_MAX,PRECTOT,RH2M
38.87621,-77.02799,2019,090,    2.63,   -0.38,    3.49,    4.16,    9.55,    6.07,    4.85,   13.80,    1.96,             17.18,   14.18,  100.15,    4.59,    0.54,   78.83
38.87621,-77.02799,2019,091,    2.71,   -2.62,    1.98,    5.10,    2.93,   -3.63,   -3.56,    8.95,    0.51,             23.30,   11.58,  101.62,    3.22,    0.00,   61.87
38.87621,-77.02799,2019,092,    1.25,   -0.82,    1.19,    1.75,    4.23,    1.36,    1.25,    7.92,    0.88,              4.24,    8.74,  101.36,    2.13,    0.82,   81.60
38.87621,-77.02799,2019,093,    2.58,   -0.27,    2.07,    3.88,    8.61,    4.44,    4.17,   17.87,    0.99,             23.11,   18.15,  101.17,    3.57,    0.01,   74.84
38.87621,-77.02799,2019,094,    0.96,    4.02,    0.78,    2.54,   11.12,    4.99,    4.83,   18.47,    0.20,             19.69,   14.45,  101.82,    1.16,    0.01,   65.65
38.87621,-77.02799,2019,095,    2.42,    7.16,    1.82,    3.94,    8.43,    6.95,    6.93,   11.09,    0.54,              4.79,    3.93,  101.54,    2.96,    6.43,   90.55
38.87621,-77.02799,2019,096,    0.81,    6.01,    0.78,    1.83,   11.65,    9.15,    9.01,   18.99,    0.26,             20.13,   12.98,  101.28,    1.06,    0.34,   84.66
38.87621,-77.02799,2019,097,    1.91,    8.55,    1.68,    3.00,   14.90,   12.57,   12.44,   20.85,    0.69,             14.88,   12.30,  101.12,    2.60,    0.30,   85.92
38.87621,-77.02799,2019,098,    1.92,   14.64,    1.64,    3.07,   18.77,   16.78,   16.74,   24.08,    0.77,             15.53,    9.44,  100.15,    2.69,    2.06,   88.22
38.87621,-77.02799,2019,099,    1.39,   10.60,    1.58,    2.53,   17.42,   14.10,   13.94,   23.07,    0.89,             14.91,   12.47,   99.52,    2.27,    1.24,   80.72
38.87621,-77.02799,2019,100,    1.51,    7.23,    1.44,    1.97,   13.20,    8.08,    7.98,   19.42,    0.88,             22.80,   12.20,  100.17,    2.39,    0.00,   70.81
38.87621,-77.02799,2019,101,    0.86,    7.30,    2.01,    1.14,   12.19,    8.79,    8.67,   18.20,    1.52,             16.87,   10.90,  100.99,    2.38,    0.00,   79.56
38.87621,-77.02799,2019,102,    2.31,    8.24,    2.33,    4.11,   15.84,   14.43,   14.03,   22.20,    1.26,              6.17,   13.96,  100.92,    3.58,   10.30,   91.42
38.87621,-77.02799,2019,103,    1.39,   13.88,    0.93,    3.17,   18.41,   15.08,   14.96,   24.06,    0.49,             13.92,   10.18,  100.77,    1.88,    4.06,   80.75
38.87621,-77.02799,2019,104,    3.07,   13.36,    2.30,    5.85,   19.04,   17.37,   17.26,   24.32,    0.68,              6.50,   10.96,   99.74,    3.75,    7.31,   90.10
38.87621,-77.02799,2019,105,    3.67,    5.12,    3.65,    6.04,   12.22,    8.05,    6.75,   20.60,    1.62,             20.88,   15.47,   99.66,    5.29,    8.00,   75.45
38.87621,-77.02799,2019,106,    1.24,    3.26,    1.63,    1.41,   11.19,    6.19,    5.87,   18.76,    1.12,             24.57,   15.50,  100.97,    2.37,    0.00,   71.02
38.87621,-77.02799,2019,107,    1.61,    9.62,    1.68,    2.52,   14.36,   11.45,   11.39,   20.67,    0.81,             20.61,   11.05,  100.77,    2.42,    0.03,   82.60
38.87621,-77.02799,2019,108,    1.78,    9.52,    1.87,    3.61,   16.51,   13.53,   13.33,   23.30,    0.89,             23.20,   13.78,  100.36,    2.66,    0.01,   82.45
38.87621,-77.02799,2019,109,    2.03,   16.67,    3.24,    3.37,   19.79,   18.26,   18.22,   22.77,    2.31,              3.67,    6.10,   99.50,    4.34,   10.86,   91.01
38.87621,-77.02799,2019,110,    2.55,   11.83,    2.39,    4.46,   17.47,   13.57,   13.23,   20.06,    1.11,             24.54,    8.22,   99.45,    3.66,    7.65,   77.66
38.87621,-77.02799,2019,111,    1.34,    8.17,    1.11,    2.64,   13.92,    9.49,    9.41,   19.09,    0.53,             22.08,   10.92,  100.57,    1.87,    0.02,   74.39
38.87621,-77.02799,2019,112,    2.19,    9.22,    2.07,    3.24,   14.74,   10.65,   10.54,   20.42,    0.91,             24.56,   11.20,  100.92,    3.10,    0.00,   76.26
38.87621,-77.02799,2019,113,    1.57,    9.68,    1.40,    2.87,   17.76,   13.16,   12.85,   24.66,    0.69,             25.13,   14.98,  100.42,    2.26,    0.01,   74.13
38.87621,-77.02799,2019,114,    2.13,   13.98,    1.68,    3.09,   18.19,   12.36,   12.08,   22.66,    0.80,             16.77,    8.68,  100.09,    2.93,    0.00,   68.38
38.87621,-77.02799,2019,115,    0.88,   12.71,    1.08,    1.37,   17.16,   13.07,   13.00,   21.97,    0.53,             14.04,    9.25,  100.16,    1.41,    1.63,   76.64
38.87621,-77.02799,2019,116,    2.67,   11.37,    2.65,    4.99,   16.26,   13.83,   13.53,   22.38,    1.14,             12.75,   11.00,   99.15,    3.81,    7.76,   85.52
38.87621,-77.02799,2019,117,    3.66,    8.69,    2.71,    5.95,   13.58,    6.81,    6.63,   19.01,    0.85,             26.83,   10.32,   99.89,    4.50,    0.83,   63.31
38.87621,-77.02799,2019,118,    3.93,    7.30,    1.89,    7.16,   14.09,   10.38,   10.13,   22.26,    0.27,             22.62,   14.96,  100.54,    4.20,    0.99,   78.19
38.87621,-77.02799,2019,119,    1.59,    5.10,    1.67,    2.28,   11.72,    7.43,    6.99,   17.64,    1.01,             17.06,   12.54,  101.63,    2.60,    0.01,   74.74
38.87621,-77.02799,2019,120,    2.06,   11.88,    1.26,    3.72,   18.43,   15.73,   15.53,   25.00,    0.23,             23.29,   13.12,  101.23,    2.28,    0.32,   84.22
38.87621,-77.02799,2019,121,    1.43,   13.24,    1.57,    1.86,   18.49,   16.46,   16.31,   23.91,    0.76,             10.69,   10.67,  101.37,    2.19,    0.21,   88.05
38.87621,-77.02799,2019,122,    1.26,   16.15,    0.92,    2.35,   21.71,   18.88,   18.81,   27.89,    0.21,             23.33,   11.74,  100.93,    1.47,    8.59,   83.88
38.87621,-77.02799,2019,123,    0.92,   17.67,    0.92,    1.64,   21.37,   18.76,   18.75,   26.59,    0.49,             24.81,    8.92,  100.51,    1.41,    4.64,   85.01
38.87621,-77.02799,2019,124,    0.54,   17.57,    0.68,    0.93,   21.18,   18.53,   18.52,   25.70,    0.48,             18.24,    8.12,   99.99,    1.02,   10.67,   84.73
38.87621,-77.02799,2019,125,    2.32,   12.81,    1.33,    4.59,   17.57,   16.49,   16.39,   20.66,    0.56,              8.27,    7.84,   99.65,    2.88,   27.65,   93.48
38.87621,-77.02799,2019,126,    0.69,   11.33,    0.91,    1.88,   17.71,   13.31,   13.21,   23.70,    0.44,             22.21,   12.36,  100.59,    1.13,    0.05,   75.14
38.87621,-77.02799,2019,127,    1.13,   12.18,    1.20,    2.01,   19.19,   15.37,   15.21,   25.53,    0.68,             24.63,   13.35,  101.00,    1.81,    0.06,   78.29
38.87621,-77.02799,2019,128,    1.88,   15.97,    1.52,    3.41,   18.82,   16.62,   16.61,   22.08,    0.20,             16.05,    6.11,  101.06,    2.08,    0.48,   87.08
38.87621,-77.02799,2019,129,    1.13,   15.98,    1.96,    2.06,   19.98,   16.86,   16.82,   25.38,    1.53,             14.64,    9.41,  101.00,    2.66,    1.07,   82.09
38.87621,-77.02799,2019,130,    2.10,   16.65,    1.85,    3.31,   20.88,   18.39,   18.34,   26.07,    0.77,             22.59,    9.42,  100.60,    2.88,    9.26,   85.63
38.87621,-77.02799,2019,131,    1.30,   14.63,    1.72,    2.45,   17.34,   14.32,   14.20,   21.55,    0.95,             11.69,    6.92,  100.54,    2.25,    8.51,   82.32
38.87621,-77.02799,2019,132,    1.90,    9.72,    2.16,    3.41,   14.35,   13.36,   13.16,   18.14,    1.20,              5.71,    8.42,   99.75,    3.10,   17.85,   93.93
38.87621,-77.02799,2019,133,    1.89,    8.78,    1.11,    3.54,   11.66,    9.45,    9.45,   15.67,    0.16,              9.43,    6.89,   99.92,    2.05,   10.29,   86.39
38.87621,-77.02799,2019,134,    2.22,    7.30,    1.94,    3.32,   11.57,    7.59,    7.56,   15.64,    0.86,             16.44,    8.34,  100.22,    3.08,    0.22,   76.33
38.87621,-77.02799,2019,135,    0.95,    5.82,    1.42,    1.09,   14.46,    9.41,    9.20,   21.52,    1.02,             26.06,   15.70,  100.44,    1.97,    0.02,   71.37
38.87621,-77.02799,2019,136,    1.56,   10.22,    1.30,    2.90,   17.70,   12.31,   12.20,   23.60,    0.35,             23.75,   13.38,  100.28,    1.91,    0.12,   70.33
38.87621,-77.02799,2019,137,    1.15,   13.69,    1.32,    1.58,   20.26,   17.26,   17.02,   26.62,    0.75,             23.02,   12.93,  100.00,    1.90,    0.27,   82.81
38.87621,-77.02799,2019,138,    1.26,   18.11,    0.93,    2.75,   22.55,   18.94,   18.87,   27.82,    0.26,             25.34,    9.71,  100.48,    1.52,    2.77,   79.84
38.87621,-77.02799,2019,139,    1.23,   17.18,    1.71,    2.05,   23.51,   20.44,   20.32,   29.66,    0.98,             26.56,   12.48,  100.48,    2.21,    1.71,   82.72
38.87621,-77.02799,2019,140,    1.47,   18.33,    1.97,    2.63,   23.89,   19.89,   19.77,   29.06,    1.28,             22.62,   10.74,  100.14,    2.75,    0.46,   78.02
38.87621,-77.02799,2019,141,    1.99,   12.42,    1.91,    3.21,   16.60,   10.53,   10.32,   20.62,    0.96,             27.34,    8.20,  100.74,    2.95,    0.00,   67.00
38.87621,-77.02799,2019,142,    1.02,   10.04,    1.10,    1.77,   16.52,   10.96,   10.77,   22.49,    0.77,             23.44,   12.45,  101.36,    1.79,    0.03,   69.30
38.87621,-77.02799,2019,143,    0.67,   14.36,    1.52,    1.02,   21.37,   18.81,   18.41,   28.94,    1.32,             22.22,   14.58,  100.87,    1.99,    7.05,   85.26
38.87621,-77.02799,2019,144,    2.32,   18.00,    1.88,    3.42,   21.92,   17.32,   17.15,   26.32,    0.82,             27.34,    8.32,  100.69,    3.14,    0.14,   74.78
38.87621,-77.02799,2019,145,    1.17,   16.84,    1.62,    1.55,   21.81,   18.16,   18.01,   27.28,    0.99,             25.22,   10.44,  100.95,    2.16,    3.39,   79.53
38.87621,-77.02799,2019,146,    1.20,   20.27,    1.20,    1.47,   24.83,   21.44,   21.38,   30.14,    0.60,             20.73,    9.87,  100.50,    1.81,    4.70,   81.22
38.87621,-77.02799,2019,147,    1.08,   18.76,    1.13,    1.81,   23.00,   18.56,   18.46,   27.29,    0.64,             22.08,    8.53,  100.39,    1.72,    1.68,   75.73
38.87621,-77.02799,2019,148,    1.47,   18.99,    1.58,    2.17,   24.27,   21.49,   21.39,   29.51,    0.94,             26.97,   10.52,   99.91,    2.41,    2.74,   84.37
38.87621,-77.02799,2019,149,    1.36,   21.38,    1.45,    1.99,   25.48,   21.82,   21.76,   29.99,    0.93,             25.33,    8.61,   99.73,    2.29,    0.44,   79.91
38.87621,-77.02799,2019,150,    1.23,   19.92,    1.26,    2.04,   23.83,   20.28,   20.23,   28.34,    0.78,             21.85,    8.41,   99.81,    2.01,    6.37,   80.32
38.87621,-77.02799,2019,151,    1.78,   18.66,    1.11,    2.92,   23.51,   18.29,   18.16,   28.19,    0.12,             25.20,    9.53,   99.95,    1.90,    0.60,   72.05
38.87621,-77.02799,2019,152,    1.52,   17.53,    0.83,    2.71,   22.60,   16.60,   16.46,   28.25,    0.09,             25.98,   10.72,   99.98,    1.61,    2.81,   68.43
38.87621,-77.02799,2019,153,    2.37,   16.98,    1.25,    4.34,   21.46,   17.84,   17.72,   26.15,    0.11,             22.64,    9.17,   99.84,    2.48,    4.17,   79.62
38.87621,-77.02799,2019,154,    2.15,   11.64,    1.74,    3.40,   17.17,   10.93,   10.76,   22.18,    0.87,             27.86,   10.53,  100.58,    3.02,    0.33,   66.36
38.87621,-77.02799,2019,155,    0.75,    8.59,    1.13,    2.05,   17.10,   10.44,   10.16,   23.82,    0.70,             28.46,   15.23,  100.99,    1.45,    0.00,   64.49
38.87621,-77.02799,2019,156,    0.97,   15.00,    1.55,    1.27,   20.72,   18.46,   18.15,   24.65,    1.10,             12.16,    9.65,  100.22,    2.07,    2.68,   86.87
38.87621,-77.02799,2019,157,    1.28,   19.97,    1.30,    1.91,   24.73,   20.47,   20.39,   29.48,    0.69,             22.29,    9.50,   99.85,    1.98,    0.42,   76.86
38.87621,-77.02799,2019,158,    1.25,   19.87,    1.33,    1.79,   22.57,   20.28,   20.27,   25.24,    0.71,              8.45,    5.37,  100.25,    1.96,    2.81,   86.90
38.87621,-77.02799,2019,159,    2.16,   17.32,    1.82,    3.09,   21.28,   17.01,   16.91,   25.77,    0.80,             20.12,    8.44,  100.81,    2.96,    0.34,   76.33
38.87621,-77.02799,2019,160,    2.37,   16.33,    2.67,    3.78,   19.96,   18.05,   17.97,   23.72,    1.29,              6.09,    7.39,  101.00,    3.66,    7.58,   88.80
38.87621,-77.02799,2019,161,    1.87,   17.60,    1.35,    3.08,   22.13,   20.50,   20.40,   27.33,    0.46,             13.98,    9.73,  100.38,    2.33,   13.59,   90.56
38.87621,-77.02799,2019,162,    2.61,   15.73,    2.47,    4.02,   19.62,   13.69,   13.43,   24.15,    0.95,             29.14,    8.43,  100.69,    3.56,    0.75,   68.16
38.87621,-77.02799,2019,163,    1.46,   15.13,    1.66,    2.21,   19.15,   14.00,   13.84,   23.48,    1.02,             25.07,    8.35,  100.90,    2.48,    7.22,   71.71
38.87621,-77.02799,2019,164,    2.11,   14.62,    1.59,    4.37,   20.18,   17.43,   17.34,   25.09,    0.26,             20.05,   10.47,   99.85,    2.38,   17.77,   84.12
38.87621,-77.02799,2019,165,    2.76,   12.67,    2.27,    4.62,   17.77,   10.83,   10.71,   23.01,    1.00,             29.15,   10.34,  100.73,    3.77,    0.01,   63.46
38.87621,-77.02799,2019,166,    1.53,   11.46,    1.74,    2.28,   19.37,   14.50,   14.31,   26.28,    1.00,             26.53,   14.82,  100.84,    2.53,    0.00,   73.10
38.87621,-77.02799,2019,167,    1.70,   16.85,    1.77,    2.47,   23.14,   19.38,   19.18,   29.08,    1.06,             20.36,   12.24,  100.21,    2.76,    0.59,   79.13
38.87621,-77.02799,2019,168,    1.10,   20.83,    0.65,    2.08,   24.80,   21.80,   21.75,   29.40,    0.10,             25.21,    8.57,  100.45,    1.19,    6.38,   83.22
38.87621,-77.02799,2019,169,    1.45,   21.35,    1.04,    2.12,   24.26,   21.58,   21.56,   28.22,    0.42,             15.16,    6.88,  100.32,    1.87,   20.04,   84.94
38.87621,-77.02799,2019,170,    0.98,   20.21,    0.94,    1.92,   24.61,   21.67,   21.63,   28.30,    0.30,             22.52,    8.09,   99.85,    1.28,    2.46,   83.57
38.87621,-77.02799,2019,171,    1.09,   22.10,    1.47,    1.75,   25.37,   22.36,   22.33,   29.50,    0.96,             25.44,    7.40,   99.23,    2.04,    1.78,   83.26
38.87621,-77.02799,2019,172,    2.92,   17.64,    2.65,    4.79,   22.46,   17.33,   17.18,   26.40,    1.31,             24.01,    8.76,   99.77,    4.23,    0.21,   72.33
38.87621,-77.02799,2019,173,    1.14,   16.15,    1.51,    1.96,   21.07,   13.88,   13.74,   25.98,    0.94,             28.11,    9.83,  100.61,    2.07,    0.02,   63.07
38.87621,-77.02799,2019,174,    1.08,   14.09,    0.89,    2.42,   21.94,   14.63,   14.48,   28.03,    0.31,             28.71,   13.94,  100.66,    1.39,    0.00,   62.78
38.87621,-77.02799,2019,175,    1.24,   17.75,    1.00,    2.27,   24.57,   20.54,   20.34,   30.48,    0.18,             26.92,   12.73,  100.12,    1.42,    4.69,   77.94
38.87621,-77.02799,2019,176,    1.43,   21.90,    1.39,    2.14,   25.22,   21.15,   21.05,   29.54,    0.78,             23.01,    7.65,  100.19,    2.21,    8.57,   77.83
38.87621,-77.02799,2019,177,    1.29,   19.13,    1.24,    2.01,   25.79,   19.76,   19.62,   31.62,    0.79,             27.80,   12.49,  100.80,    2.08,    0.00,   68.85
38.87621,-77.02799,2019,178,    1.03,   20.98,    0.66,    2.32,   27.20,   20.47,   20.29,   33.61,    0.15,             26.29,   12.63,  101.06,    1.17,    2.50,   66.14
38.87621,-77.02799,2019,179,    0.68,   20.44,    0.67,    1.65,   27.00,   21.14,   21.00,   32.74,    0.36,             26.69,   12.29,  101.05,    1.03,    0.76,   69.78
38.87621,-77.02799,2019,180,    1.02,   21.61,    1.19,    1.44,   27.05,   21.49,   21.36,   33.17,    0.70,             24.26,   11.56,  100.69,    1.72,    3.85,   71.13
38.87621,-77.02799,2019,181,    1.51,   21.09,    1.88,    2.40,   25.97,   20.04,   19.84,   31.29,    1.18,             27.00,   10.20,  100.16,    2.69,    1.30,   69.31
38.87621,-77.02799,2019,182,    1.32,   17.75,    0.97,    2.34,   23.87,   15.17,   14.99,   29.25,    0.15,             28.44,   11.50,  100.45,    1.47,    0.00,   57.85
38.87621,-77.02799,2019,183,    0.72,   17.27,    1.20,    0.87,   26.31,   19.47,   19.12,   33.99,    0.81,             27.36,   16.72,  100.19,    1.53,    2.83,   65.53
38.87621,-77.02799,2019,184,    1.73,   22.30,    0.99,    2.98,   27.36,   21.70,   21.56,   31.67,    0.30,             26.49,    9.37,  100.22,    2.03,    1.44,   70.73
38.87621,-77.02799,2019,185,    0.83,   23.50,    0.78,    1.40,   27.70,   22.58,   22.44,   31.94,    0.32,             22.98,    8.44,  100.64,    1.14,    7.84,   73.22
38.87621,-77.02799,2019,186,    0.67,   22.74,    0.86,    0.82,   27.14,   23.05,   22.97,   31.43,    0.55,             22.90,    8.69,  100.81,    1.23,    5.05,   78.01
38.87621,-77.02799,2019,187,    0.57,   22.70,    0.82,    0.68,   27.92,   23.13,   23.02,   33.07,    0.56,             21.62,   10.37,  100.36,    1.13,    6.51,   74.77
38.87621,-77.02799,2019,188,    0.87,   23.07,    0.96,    1.46,   26.72,   22.62,   22.54,   30.91,    0.61,             18.86,    7.84,  100.18,    1.48,    7.88,   77.89
38.87621,-77.02799,2019,189,    3.00,   19.28,    1.81,    5.17,   23.31,   21.27,   21.13,   27.48,    0.76,             11.57,    8.20,  100.29,    3.76,   28.85,   88.33
38.87621,-77.02799,2019,190,    1.02,   18.77,    0.75,    2.35,   24.16,   18.48,   18.34,   29.81,    0.07,             27.85,   11.04,  100.78,    1.09,    0.03,   70.12
38.87621,-77.02799,2019,191,    0.84,   19.39,    1.37,    0.93,   25.31,   19.61,   19.46,   31.00,    0.93,             25.02,   11.61,  100.68,    1.77,    0.08,   70.19
38.87621,-77.02799,2019,192,    1.35,   21.80,    1.19,    2.35,   25.86,   22.41,   22.31,   32.02,    0.57,             18.22,   10.22,  100.12,    1.92,   17.96,   81.02
38.87621,-77.02799,2019,193,    1.01,   21.33,    1.38,    1.24,   26.05,   21.27,   21.15,   31.31,    0.86,             23.39,    9.98,  100.00,    1.88,    0.27,   74.55
38.87621,-77.02799,2019,194,    0.86,   19.60,    1.06,    1.21,   26.17,   18.66,   18.49,   32.81,    0.68,             27.51,   13.22,  100.44,    1.54,    0.01,   62.81
38.87621,-77.02799,2019,195,    0.68,   19.71,    1.28,    0.86,   26.94,   20.69,   20.48,   33.42,    0.93,             26.39,   13.71,  100.56,    1.61,    0.03,   68.09
38.87621,-77.02799,2019,196,    0.81,   20.04,    0.87,    1.48,   26.72,   17.52,   17.30,   32.75,    0.51,             27.35,   12.70,  100.80,    1.32,    0.00,   56.67
38.87621,-77.02799,2019,197,    1.07,   22.66,    0.69,    2.11,   27.77,   20.38,   20.13,   33.20,    0.13,             24.99,   10.54,  100.78,    1.20,    0.49,   63.62
38.87621,-77.02799,2019,198,    0.92,   23.11,    1.21,    1.53,   28.82,   22.33,   22.14,   35.42,    0.81,             26.17,   12.32,  100.39,    1.73,    6.66,   67.42
38.87621,-77.02799,2019,199,    0.72,   23.22,    0.85,    1.55,   27.97,   22.92,   22.81,   32.45,    0.56,             22.28,    9.23,  100.18,    1.28,    1.25,   73.59
38.87621,-77.02799,2019,200,    0.53,   21.78,    0.94,    1.38,   29.51,   21.52,   21.32,   36.23,    0.66,             26.13,   14.44,  100.31,    1.19,    0.24,   61.61
38.87621,-77.02799,2019,201,    0.67,   24.70,    1.11,    1.24,   30.78,   22.71,   22.52,   36.93,    0.84,             25.60,   12.23,  100.24,    1.51,    0.19,   61.59
38.87621,-77.02799,2019,202,    1.18,   24.71,    1.26,    1.78,   30.49,   22.79,   22.56,   36.58,    0.77,             26.27,   11.87,  100.15,    1.95,    0.73,   62.92
38.87621,-77.02799,2019,203,    2.13,   23.89,    1.39,    3.82,   27.95,   23.06,   22.93,   33.80,    0.58,             20.60,    9.92,   99.98,    2.71,    6.40,   74.30
38.87621,-77.02799,2019,204,    1.72,   19.55,    1.15,    3.10,   22.43,   19.28,   19.17,   24.44,    0.61,              8.78,    4.89,  100.11,    2.33,    9.67,   82.24
38.87621,-77.02799,2019,205,    1.10,   18.09,    1.32,    1.70,   23.72,   16.38,   16.23,   29.56,    0.78,             24.83,   11.46,  100.45,    1.88,    1.01,   63.01
38.87621,-77.02799,2019,206,    0.91,   16.91,    1.19,    1.38,   24.04,   15.96,   15.78,   30.73,    0.72,             25.56,   13.82,  100.96,    1.63,    2.11,   60.18
38.87621,-77.02799,2019,207,    0.78,   19.02,    0.75,    2.01,   25.58,   14.48,   14.31,   31.77,    0.16,             23.60,   12.75,  101.39,    0.93,    0.00,   50.14
38.87621,-77.02799,2019,208,    0.82,   18.24,    0.90,    2.03,   25.84,   15.79,   15.64,   33.12,    0.45,             26.04,   14.87,  101.32,    1.27,    0.08,   53.57
38.87621,-77.02799,2019,209,    0.62,   19.42,    0.95,    1.45,   27.38,   16.87,   16.73,   34.58,    0.58,             26.00,   15.16,  100.98,    1.20,    0.05,   52.41
38.87621,-77.02799,2019,210,    0.62,   20.91,    0.93,    1.56,   28.23,   17.89,   17.76,   35.54,    0.63,             24.74,   14.63,  100.62,    1.25,    0.15,   53.19
38.87621,-77.02799,2019,211,    1.26,   21.29,    1.28,    1.79,   28.25,   17.38,   17.18,   35.99,    0.62,             25.69,   14.70,  100.54,    1.88,    0.18,   51.44
38.87621,-77.02799,2019,212,    0.78,   22.38,    0.68,    1.24,   26.11,   20.15,   20.00,   30.90,    0.29,             16.24,    8.53,  100.69,    1.07,    6.09,   69.22
38.87621,-77.02799,2019,213,    0.28,   20.23,    0.72,    1.06,   27.00,   18.38,   18.16,   33.92,    0.63,             25.10,   13.68,  100.79,    0.91,    1.80,   58.80
38.87621,-77.02799,2019,214,    1.32,   22.16,    1.17,    1.94,   25.17,   20.55,   20.43,   29.02,    0.61,             22.03,    6.86,  100.85,    1.93,   10.07,   75.16
38.87621,-77.02799,2019,215,    0.45,   21.08,    0.73,    1.09,   26.95,   20.28,   20.10,   32.75,    0.59,             23.80,   11.67,  100.53,    1.04,    2.94,   66.34
38.87621,-77.02799,2019,216,    1.51,   21.30,    0.81,    2.56,   27.61,   18.36,   18.09,   33.30,    0.04,             24.29,   12.00,  100.34,    1.55,    0.69,   56.70
38.87621,-77.02799,2019,217,    0.64,   20.61,    0.75,    1.23,   25.69,   17.43,   17.15,   32.08,    0.60,             17.23,   11.48,  100.40,    1.23,    0.49,   59.87
38.87621,-77.02799,2019,218,    1.07,   20.60,    0.76,    2.01,   27.15,   18.39,   18.13,   34.06,    0.27,             24.78,   13.46,  100.09,    1.34,    1.47,   58.31
38.87621,-77.02799,2019,219,    1.64,   21.29,    0.97,    2.97,   26.55,   20.11,   19.94,   32.90,    0.23,             20.61,   11.61,   99.91,    1.88,    7.40,   67.21
38.87621,-77.02799,2019,220,    1.53,   19.93,    1.32,    2.28,   26.62,   17.31,   17.12,   33.79,    0.66,             24.29,   13.86,   99.84,    2.19,    0.10,   56.29
38.87621,-77.02799,2019,221,    1.83,   21.17,    1.50,    2.93,   27.08,   16.69,   16.51,   34.13,    0.75,             23.12,   12.95,   99.92,    2.58,    0.03,   52.72
38.87621,-77.02799,2019,222,    1.05,   18.17,    1.30,    1.20,   23.66,   12.54,   12.34,   29.26,    0.88,             21.16,   11.09,  100.28,    1.93,    0.00,   49.61
38.87621,-77.02799,2019,223,    0.97,   17.48,    0.93,    1.67,   24.35,   12.42,   12.25,   30.99,    0.50,             25.62,   13.51,  100.63,    1.47,    0.00,   47.27
38.87621,-77.02799,2019,224,    1.20,   18.10,    1.26,    2.24,   26.16,   15.80,   15.60,   33.88,    0.71,             24.96,   15.78,  100.43,    1.91,    0.00,   52.63
38.87621,-77.02799,2019,225,    1.19,   22.44,    1.10,    1.72,   26.33,   21.01,   20.79,   30.93,    0.44,             11.94,    8.49,   99.94,    1.63,    7.63,   72.08
38.87621,-77.02799,2019,226,    1.42,   23.10,    0.89,    2.08,   27.72,   21.86,   21.67,   33.15,    0.28,             19.15,   10.04,   99.94,    1.69,    0.96,   69.91
38.87621,-77.02799,2019,227,    1.41,   22.48,    1.16,    2.40,   26.62,   21.29,   21.17,   31.56,    0.23,             15.20,    9.08,  100.39,    1.64,    6.38,   72.08
38.87621,-77.02799,2019,228,    0.71,   22.26,    0.76,    1.25,   26.99,   21.60,   21.45,   32.53,    0.56,             18.03,   10.27,  100.48,    1.27,    5.19,   71.88
38.87621,-77.02799,2019,229,    1.11,   22.76,    0.69,    1.96,   28.52,   20.51,   20.28,   35.14,    0.03,             20.90,   12.39,  100.47,    1.15,    0.44,   61.39
38.87621,-77.02799,2019,230,    0.98,   22.06,    0.78,    2.22,   28.92,   20.66,   20.45,   35.87,    0.11,             23.31,   13.81,  100.49,    1.09,    2.13,   60.50
38.87621,-77.02799,2019,231,    0.89,   22.39,    0.70,    1.45,   29.52,   21.03,   20.81,   36.30,    0.20,             23.46,   13.91,  100.54,    1.09,    1.00,   59.80
